index	 x	 y	 px	 py
516	 10.965128	 11.890645	 10.718002	 11.884225	
517	 15.029662	 7.322042	 14.881113	 7.301232	
518	 2.283576	 3.581795	 2.315052	 3.728455	
519	 2.134591	 4.377839	 2.282207	 4.351204	
520	 2.224609	 3.443871	 2.283576	 3.581795	
521	 8.676943	 6.182021	 8.766237	 6.061495	
522	 9.669741	 10.626580	 9.663710	 10.700911	
523	 8.459238	 3.630494	 8.571615	 3.675320	
524	 2.675746	 8.859608	 2.732132	 8.720609	
525	 6.398530	 7.795963	 6.398745	 8.057525	
526	 2.620943	 4.610249	 2.618118	 4.492491	
527	 14.968280	 10.376461	 14.843447	 10.293294	
528	 7.348083	 14.257229	 7.492117	 14.215345	
529	 4.121799	 9.394630	 4.252694	 9.321372	
530	 9.032879	 5.319931	 9.226109	 5.309642	
531	 13.552860	 8.754755	 13.702820	 8.751276	
532	 11.120528	 12.253569	 10.957152	 12.187248	
533	 8.377796	 2.772187	 8.331770	 2.984228	
534	 2.257006	 3.297412	 2.224609	 3.443871	
535	 8.416048	 3.486846	 8.325471	 3.562624	
536	 14.831961	 6.201449	 14.747371	 6.269550	
537	 8.381505	 14.102453	 8.271168	 14.000838	
538	 14.168166	 11.219438	 14.018566	 11.230379	
539	 8.255906	 4.731807	 8.231555	 4.717240	
540	 14.084864	 11.094695	 13.961662	 11.088058	
541	 2.538145	 8.919321	 2.675746	 8.859608	
542	 14.612430	 10.399076	 14.544868	 10.279971	
543	 6.121571	 6.453525	 6.004060	 6.546751	
544	 13.420634	 7.829857	 13.487861	 7.695765	
545	 8.841806	 7.622375	 8.991072	 7.637201	
546	 7.215660	 14.327684	 7.348083	 14.257229	
547	 7.073616	 14.375886	 7.215660	 14.327684	
548	 14.625778	 14.472820	 14.495589	 14.547324	
549	 4.723156	 8.140453	 4.796207	 8.271463	
550	 2.309590	 3.156931	 2.257006	 3.297412	
551	 15.040218	 10.244837	 14.916361	 10.193127	
552	 6.724197	 10.240766	 6.796255	 10.109207	
553	 4.380980	 4.354094	 4.235241	 4.318598	
554	 15.050344	 10.502022	 15.074669	 10.457450	
555	 2.502801	 9.065098	 2.724606	 9.055463	
556	 13.643608	 9.981292	 13.751263	 10.085745	
557	 2.341036	 3.010264	 2.309590	 3.156931	
558	 11.543449	 13.180423	 11.680344	 13.119104	
559	 8.503242	 2.689948	 8.530637	 2.858392	
560	 13.356207	 7.623881	 13.487861	 7.695765	
561	 2.478543	 9.213123	 2.724606	 9.055463	
562	 8.366768	 14.251727	 8.381505	 14.102453	
563	 8.240849	 13.675510	 8.172940	 13.541762	
564	 10.457176	 12.309271	 10.526866	 12.117620	
565	 2.246077	 7.777000	 2.289052	 7.824289	
566	 2.294733	 2.867589	 2.341036	 3.010264	
567	 2.377727	 2.742641	 2.379353	 2.745631	
568	 4.570711	 5.635608	 4.495155	 5.765189	
569	 8.638455	 2.625006	 8.530637	 2.858392	
570	 14.775331	 14.484406	 14.652342	 14.454014	
571	 1.893422	 7.869812	 1.970765	 7.785633	
572	 5.899072	 8.694538	 5.892692	 8.706923	
573	 7.270756	 14.467199	 7.423377	 14.386963	
574	 8.763123	 2.541592	 8.824364	 2.752402	
575	 6.820682	 11.024262	 6.839637	 10.875464	
576	 14.912998	 14.424845	 14.775331	 14.484406	
577	 2.486125	 9.362931	 2.648555	 9.395607	
578	 14.725223	 14.585118	 14.639370	 14.559146	
579	 2.510305	 2.672477	 2.379353	 2.745631	
580	 2.577953	 2.538597	 2.510305	 2.672477	
581	 2.294166	 2.618072	 2.255036	 2.722938	
582	 10.990247	 10.675934	 10.890608	 10.672602	
583	 7.305532	 14.613112	 7.270756	 14.467199	
584	 6.924241	 14.362204	 7.073616	 14.375886	
585	 15.159250	 10.605170	 15.050344	 10.502022	
586	 7.810909	 14.280061	 7.779481	 14.133390	
587	 2.632154	 2.398732	 2.577953	 2.538597	
588	 6.776220	 14.337918	 6.924241	 14.362204	
589	 4.530584	 6.546975	 4.637267	 6.529283	
590	 12.376430	 14.599532	 12.430835	 14.584636	
591	 13.208734	 7.651295	 13.356207	 7.623881	
592	 14.764549	 14.729871	 14.632566	 14.801148	
593	 8.861765	 2.428589	 8.735686	 2.428751	
594	 15.287554	 10.682877	 15.159250	 10.605170	
595	 14.996077	 14.299953	 14.912998	 14.424845	
596	 8.429753	 4.699034	 8.603602	 4.801461	
597	 14.908546	 10.550942	 14.853980	 10.473598	
598	 2.494677	 9.512688	 2.648555	 9.395607	
599	 7.831230	 2.773254	 7.895643	 2.908720	
600	 2.481157	 9.662077	 2.399054	 9.558371	
601	 2.709693	 2.610322	 2.659518	 2.687823	
602	 11.960637	 13.438505	 11.901155	 13.252098	
603	 2.077875	 4.516703	 2.134591	 4.377839	
604	 6.653555	 14.424252	 6.776220	 14.337918	
605	 6.503816	 14.433095	 6.653555	 14.424252	
606	 9.010098	 2.450886	 8.861765	 2.428589	
607	 15.179582	 7.326957	 15.029662	 7.322042	
608	 1.752613	 7.818112	 1.970765	 7.785633	
609	 13.134137	 14.063651	 13.027658	 14.100742	
610	 6.353834	 14.435413	 6.445544	 14.447376	
611	 15.416739	 10.759109	 15.287554	 10.682877	
612	 6.353044	 14.585411	 6.367444	 14.495564	
613	 1.930318	 4.489740	 1.968035	 4.414550	
614	 7.450984	 14.649773	 7.423377	 14.386963	
615	 1.627162	 7.900344	 1.752613	 7.818112	
616	 3.922244	 5.762246	 4.125142	 5.743780	
617	 8.698668	 7.577526	 8.841806	 7.622375	
618	 4.483926	 6.689534	 4.637267	 6.529283	
619	 11.422620	 13.269306	 11.430373	 13.150630	
620	 10.776170	 10.419919	 10.781346	 10.569830	
621	 2.198101	 2.502870	 2.247004	 2.573153	
622	 8.438712	 2.554538	 8.426202	 2.704015	
623	 11.731137	 14.286889	 11.834589	 14.263791	
624	 15.145611	 14.311760	 14.996077	 14.299953	
625	 2.858259	 2.589631	 2.709693	 2.610322	
626	 2.405545	 9.791626	 2.481157	 9.662077	
627	 2.059474	 2.445574	 2.173451	 2.529033	
628	 3.877221	 4.413665	 3.792728	 4.537604	
629	 8.538326	 10.897844	 8.575675	 10.708274	
630	 2.072035	 4.666589	 2.216392	 4.625832	
631	 9.823843	 11.657140	 9.793609	 11.643939	
632	 15.285243	 14.256961	 15.145611	 14.311760	
633	 6.297265	 14.724654	 6.353044	 14.585411	
634	 15.337678	 14.116425	 15.285243	 14.256961	
635	 2.375504	 9.938587	 2.405545	 9.791626	
636	 15.465775	 10.900868	 15.416739	 10.759109	
637	 12.965644	 10.580133	 12.987220	 10.745461	
638	 11.671930	 14.424710	 11.718679	 14.412586	
639	 14.240598	 11.510478	 14.164886	 11.507848	
640	 12.052914	 13.670913	 11.960637	 13.438505	
641	 14.652342	 14.454014	 14.625778	 14.472820	
642	 2.108441	 4.812104	 2.100038	 4.801284	
643	 11.283146	 13.324506	 11.422620	 13.269306	
644	 2.242868	 10.008641	 2.375504	 9.938587	
645	 3.584196	 8.854217	 3.716517	 8.783567	
646	 7.747727	 2.648645	 7.831230	 2.773254	
647	 6.845195	 11.566135	 6.816161	 11.414688	
648	 1.784662	 4.525577	 1.930318	 4.489740	
649	 9.131697	 2.538715	 8.824364	 2.752402	
650	 1.757958	 7.668208	 1.807698	 7.678593	
651	 15.472071	 14.049802	 15.337678	 14.116425	
652	 2.441735	 10.073174	 2.375504	 9.938587	
653	 8.724072	 12.269886	 8.585642	 12.212117	
654	 8.246214	 4.881493	 8.242302	 4.918997	
655	 2.473124	 4.635735	 2.618118	 4.492491	
656	 10.374815	 12.434637	 10.457176	 12.309271	
657	 2.336498	 9.373509	 2.486125	 9.362931	
658	 8.191666	 4.596259	 8.231555	 4.717240	
659	 2.439242	 10.223153	 2.441735	 10.073174	
660	 6.960999	 8.675621	 6.927758	 8.637987	
661	 11.629617	 14.568619	 11.687276	 14.573923	
662	 13.551072	 11.252254	 13.481042	 11.295889	
663	 8.099904	 13.410745	 8.248838	 13.379346	
664	 8.507210	 14.304416	 8.366768	 14.251727	
665	 2.397167	 10.367131	 2.439242	 10.223153	
666	 3.520765	 5.233928	 3.721970	 5.227916	
667	 15.573523	 13.939314	 15.472071	 14.049802	
668	 2.026765	 2.299184	 2.059474	 2.445574	
669	 6.183845	 9.018798	 6.332117	 8.996092	
670	 5.811795	 7.902997	 5.959012	 8.014344	
671	 6.981026	 11.629775	 6.845195	 11.566135	
672	 1.930174	 2.184423	 2.026765	 2.299184	
673	 6.210411	 14.391486	 6.353834	 14.435413	
674	 2.407081	 10.516803	 2.397167	 10.367131	
675	 13.406307	 11.291534	 13.280366	 11.261623	
676	 7.055218	 8.558905	 6.927758	 8.637987	
677	 6.839741	 9.565481	 6.925196	 9.688759	
678	 14.068659	 14.150421	 13.984745	 14.169411	
679	 8.108406	 4.940731	 8.242302	 4.918997	
680	 13.430326	 8.668238	 13.474966	 8.696149	
681	 2.345739	 10.653687	 2.407081	 10.516803	
682	 12.442537	 14.734179	 12.430835	 14.584636	
683	 1.802091	 2.106353	 1.930174	 2.184423	
684	 8.901867	 5.392978	 9.032879	 5.319931	
685	 8.645780	 14.361848	 8.507210	 14.304416	
686	 2.187594	 9.355407	 2.336498	 9.373509	
687	 7.695185	 2.508149	 7.775154	 2.635054	
688	 2.099006	 2.615477	 2.255036	 2.722938	
689	 13.943743	 8.402105	 14.082538	 8.580653	
690	 9.281694	 2.537952	 9.131697	 2.538715	
691	 1.844553	 7.545727	 2.064047	 7.629423	
692	 15.317883	 7.385034	 15.179582	 7.326957	
693	 2.260295	 10.776972	 2.345739	 10.653687	
694	 11.860301	 14.363156	 11.834589	 14.263791	
695	 14.386034	 6.475043	 14.531134	 6.513071	
696	 8.068662	 5.085370	 7.975359	 5.280432	
697	 3.008249	 2.587817	 2.858259	 2.589631	
698	 9.426558	 2.576867	 9.413823	 2.551238	
699	 4.431146	 8.817643	 4.348640	 8.655993	
700	 1.846772	 1.963162	 1.894640	 2.038692	
701	 2.195579	 10.912292	 2.260295	 10.776972	
702	 3.081781	 2.718557	 3.008249	 2.587817	
703	 3.231630	 2.711825	 3.081781	 2.718557	
704	 9.553907	 2.497607	 9.428829	 2.508774	
705	 15.539194	 11.031672	 15.465775	 10.900868	
706	 14.587566	 9.182096	 14.573460	 9.201434	
707	 15.467256	 7.371329	 15.317883	 7.385034	
708	 6.270714	 6.469533	 6.121571	 6.453525	
709	 13.727938	 7.565917	 13.806660	 7.604516	
710	 7.658971	 2.362586	 7.734162	 2.492379	
711	 11.564291	 14.703647	 11.629617	 14.568619	
712	 2.681551	 2.257099	 2.632154	 2.398732	
713	 15.608675	 7.321322	 15.467256	 7.371329	
714	 9.640675	 2.375249	 9.553907	 2.497607	
715	 7.937307	 10.414760	 7.920805	 10.265670	
716	 15.185613	 10.207952	 15.040218	 10.244837	
717	 13.969442	 8.254323	 14.092259	 8.381063	
718	 2.545188	 10.575338	 2.407081	 10.516803	
719	 2.789088	 2.152525	 2.681551	 2.257099	
720	 6.067625	 14.345529	 6.210411	 14.391486	
721	 9.780743	 2.428923	 9.704638	 2.548421	
722	 2.911516	 2.065857	 2.789088	 2.152525	
723	 9.859344	 2.301166	 9.737280	 2.260499	
724	 8.652329	 14.511704	 8.645780	 14.361848	
725	 1.703969	 1.917255	 1.846772	 1.963162	
726	 5.917832	 14.353412	 6.061255	 14.397340	
727	 12.145039	 12.114727	 12.155906	 11.965121	
728	 7.303341	 14.114058	 7.412148	 14.098680	
729	 15.736139	 7.400398	 15.608675	 7.321322	
730	 10.005237	 2.336029	 9.859344	 2.301166	
731	 5.789164	 14.430511	 5.917832	 14.353412	
732	 4.431793	 6.830183	 4.518316	 6.874770	
733	 14.639370	 14.559146	 14.495589	 14.547324	
734	 10.145694	 2.283382	 10.142407	 2.374493	
735	 3.819946	 5.871951	 3.876460	 5.730236	
736	 9.387185	 2.721607	 9.281694	 2.537952	
737	 8.958136	 11.107859	 8.934944	 10.975540	
738	 1.968991	 2.690284	 2.130298	 2.871033	
739	 7.654531	 2.212652	 7.658971	 2.362586	
740	 5.852184	 14.218540	 5.917832	 14.353412	
741	 2.142285	 11.052505	 2.195579	 10.912292	
742	 10.378890	 12.584581	 10.374815	 12.434637	
743	 2.069686	 11.183766	 2.142285	 11.052505	
744	 14.303878	 6.349543	 14.386034	 6.475043	
745	 4.334607	 9.152612	 4.355759	 9.062178	
746	 5.639252	 14.425349	 5.789164	 14.430511	
747	 10.293300	 2.256687	 10.288626	 2.341025	
748	 2.078292	 11.333519	 2.069686	 11.183766	
749	 1.700678	 1.767291	 1.771883	 1.783510	
750	 10.443005	 2.266094	 10.288626	 2.341025	
751	 10.576135	 2.196984	 10.443005	 2.266094	
752	 15.325392	 10.153529	 15.185613	 10.207952	
753	 8.318296	 11.800903	 8.452118	 11.868667	
754	 14.556748	 8.304380	 14.499088	 8.456170	
755	 9.018140	 9.239792	 8.878012	 9.378935	
756	 11.227541	 13.185193	 11.430373	 13.150630	
757	 2.141183	 11.469698	 2.078292	 11.333519	
758	 11.134686	 10.716399	 10.990247	 10.675934	
759	 2.097313	 11.613139	 2.141183	 11.469698	
760	 12.852779	 10.678934	 12.987220	 10.745461	
761	 5.975979	 7.097829	 5.880278	 6.982324	
762	 3.370681	 2.655567	 3.284513	 2.532787	
763	 3.564624	 9.002934	 3.584196	 8.854217	
764	 10.594987	 2.048173	 10.574480	 2.046993	
765	 1.721581	 7.459833	 1.807698	 7.678593	
766	 9.284587	 8.972686	 9.146791	 9.129325	
767	 15.844144	 7.296307	 15.736139	 7.400398	
768	 3.511378	 2.603565	 3.372546	 2.660358	
769	 15.843695	 7.504953	 15.736139	 7.400398	
770	 2.190171	 11.730942	 2.097313	 11.613139	
771	 5.671524	 14.278862	 5.852184	 14.218540	
772	 7.934125	 10.564726	 7.937307	 10.414760	
773	 8.909738	 4.698258	 9.068068	 4.680412	
774	 3.645231	 2.535864	 3.511378	 2.603565	
775	 5.011834	 6.025514	 4.951837	 6.162992	
776	 9.173355	 13.104069	 9.030858	 13.057223	
777	 15.894590	 7.646055	 15.843695	 7.504953	
778	 2.451750	 3.204790	 2.309590	 3.156931	
779	 2.353042	 9.056601	 2.393351	 8.958498	
780	 1.977008	 11.702731	 2.097313	 11.613139	
781	 2.360257	 3.002521	 2.341036	 3.010264	
782	 1.735264	 7.310458	 1.986556	 7.497405	
783	 13.919597	 14.167165	 13.947126	 14.314617	
784	 5.473403	 8.145519	 5.474238	 8.134739	
785	 15.492790	 13.812893	 15.478110	 13.886705	
786	 10.744609	 2.058814	 10.720517	 2.156318	
787	 8.854111	 7.002199	 9.003518	 6.988883	
788	 15.822938	 7.147813	 15.844144	 7.296307	
789	 9.749069	 11.787174	 9.793609	 11.643939	
790	 2.356997	 9.100330	 2.393351	 8.958498	
791	 10.893697	 2.042295	 10.720517	 2.156318	
792	 12.638232	 13.454241	 12.390749	 13.516480	
793	 2.217499	 11.878431	 2.190171	 11.730942	
794	 5.491117	 14.448926	 5.639252	 14.425349	
795	 7.201640	 8.591472	 7.076500	 8.771326	
796	 10.991786	 2.155778	 11.000336	 2.294488	
797	 3.794629	 2.549285	 3.645231	 2.535864	
798	 11.132180	 2.208595	 11.000336	 2.294488	
799	 3.138003	 2.512559	 3.008249	 2.587817	
800	 2.361729	 11.837228	 2.343958	 11.797759	
801	 4.934924	 6.553929	 5.061026	 6.565932	
802	 10.556204	 1.903273	 10.471352	 1.959639	
803	 9.200617	 4.476989	 9.267317	 4.611343	
804	 14.578935	 10.545289	 14.472737	 10.453721	
805	 10.260756	 12.677017	 10.272714	 12.670556	
806	 8.675515	 14.659902	 8.652329	 14.511704	
807	 5.363990	 14.528543	 5.491117	 14.448926	
808	 15.971639	 7.128116	 15.891288	 7.281336	
809	 2.589191	 10.227047	 2.522981	 10.200095	
810	 9.993320	 11.454084	 10.009111	 11.422466	
811	 2.510928	 11.852710	 2.343958	 11.797759	
812	 8.305894	 12.175052	 8.325581	 11.950727	
813	 11.890046	 11.974351	 11.882617	 11.959333	
814	 13.372489	 10.885006	 13.222912	 10.873751	
815	 9.250062	 9.118658	 9.146791	 9.129325	
816	 6.142836	 9.313706	 6.260719	 9.317446	
817	 11.415560	 14.684181	 11.564291	 14.703647	
818	 7.597800	 2.073793	 7.669256	 2.094244	
819	 15.530676	 11.181431	 15.539194	 11.031672	
820	 11.271409	 2.152778	 11.132180	 2.208595	
821	 12.646368	 13.836803	 12.574803	 13.704976	
822	 8.078401	 13.963087	 8.069325	 13.791278	
823	 7.673514	 1.944305	 7.598101	 2.000989	
824	 10.089006	 11.218472	 9.940623	 11.240434	
825	 13.686456	 7.421767	 13.671471	 7.403263	
826	 2.074766	 3.450733	 2.224609	 3.443871	
827	 2.660037	 11.869037	 2.542325	 11.845698	
828	 16.040047	 6.994623	 15.951708	 6.979445	
829	 15.679846	 11.197187	 15.679285	 11.047189	
830	 16.043020	 7.667702	 15.894590	 7.646055	
831	 4.617429	 5.493069	 4.570711	 5.635608	
832	 2.181551	 12.024060	 2.217499	 11.878431	
833	 3.743622	 8.134348	 3.838617	 8.205842	
834	 11.418954	 2.125750	 11.271409	 2.152778	
835	 2.804456	 11.909570	 2.751584	 11.846729	
836	 2.172968	 12.173815	 2.181551	 12.024060	
837	 11.563810	 2.086807	 11.418954	 2.125750	
838	 14.231338	 6.218250	 14.303878	 6.349543	
839	 13.869968	 14.025613	 13.655827	 14.070998	
840	 11.278022	 14.744042	 11.415560	 14.684181	
841	 4.578359	 8.846424	 4.770632	 8.602356	
842	 3.843425	 4.267521	 3.810318	 4.382424	
843	 1.478368	 7.881364	 1.627162	 7.900344	
844	 10.173751	 2.136029	 10.145694	 2.283382	
845	 11.162767	 2.355443	 11.000336	 2.294488	
846	 15.349317	 13.963596	 15.337678	 14.116425	
847	 15.400017	 14.353538	 15.285243	 14.256961	
848	 14.147678	 9.066476	 14.073983	 9.226336	
849	 11.689452	 2.168747	 11.563810	 2.086807	
850	 16.188843	 7.013583	 16.040047	 6.994623	
851	 8.696193	 11.213644	 8.621933	 11.083316	
852	 3.874117	 2.422078	 3.745428	 2.407584	
853	 11.263407	 13.473202	 11.377840	 13.412466	
854	 8.823545	 14.635670	 8.785344	 14.581038	
855	 6.601872	 11.980927	 6.615923	 11.853153	
856	 2.295108	 7.635240	 2.246077	 7.777000	
857	 2.951008	 11.877590	 2.804456	 11.909570	
858	 8.540958	 3.403795	 8.447920	 3.444286	
859	 1.827323	 11.712449	 1.977008	 11.702731	
860	 5.823861	 14.071239	 5.852184	 14.218540	
861	 5.302857	 14.391565	 5.491117	 14.448926	
862	 16.296656	 6.909293	 16.188843	 7.013583	
863	 6.547110	 7.775368	 6.680679	 8.091206	
864	 1.929223	 11.131134	 2.029405	 11.019494	
865	 9.337173	 10.736624	 9.161233	 10.774253	
866	 8.877642	 2.279431	 8.735686	 2.428751	
867	 8.973543	 14.636350	 8.854005	 14.688433	
868	 15.347797	 10.993505	 15.274158	 10.832277	
869	 7.452435	 2.036789	 7.544127	 2.176965	
870	 7.038575	 14.521735	 7.073616	 14.375886	
871	 11.718679	 14.412586	 11.731137	 14.286889	
872	 1.714388	 7.161918	 1.735264	 7.310458	
873	 4.021102	 2.451999	 3.941973	 2.577388	
874	 2.651137	 9.087378	 2.724606	 9.055463	
875	 8.546409	 6.255919	 8.676943	 6.182021	
876	 6.392041	 6.557737	 6.270714	 6.469533	
877	 15.556402	 13.677049	 15.492790	 13.812893	
878	 6.534967	 6.603258	 6.392041	 6.557737	
879	 7.593750	 14.695793	 7.854468	 14.572431	
880	 8.967734	 14.786237	 8.854005	 14.688433	
881	 11.791292	 2.278877	 11.689452	 2.168747	
882	 7.727170	 1.804229	 7.673514	 1.944305	
883	 1.550991	 1.776989	 1.771883	 1.783510	
884	 9.517194	 2.796425	 9.387185	 2.721607	
885	 2.173451	 2.529033	 2.247004	 2.573153	
886	 4.679409	 7.996975	 4.723156	 8.140453	
887	 15.786015	 11.091225	 15.679285	 11.047189	
888	 9.435596	 2.922290	 9.395283	 2.822583	
889	 6.354761	 8.974662	 6.549932	 8.992332	
890	 4.742582	 5.410384	 4.617429	 5.493069	
891	 12.084321	 13.773246	 12.052914	 13.670913	
892	 5.165076	 14.450865	 5.302857	 14.391565	
893	 6.653982	 6.694556	 6.534967	 6.603258	
894	 7.489156	 10.099711	 7.592407	 9.990903	
895	 1.985896	 4.898607	 2.100038	 4.801284	
896	 4.449569	 8.990026	 4.325066	 8.914020	
897	 11.229813	 10.600422	 11.095206	 10.571688	
898	 5.027029	 14.509542	 5.165076	 14.450865	
899	 15.630861	 13.546834	 15.665665	 13.692740	
900	 2.109986	 12.309952	 2.172968	 12.173815	
901	 15.897037	 11.192092	 15.946350	 11.050429	
902	 11.190598	 2.502839	 11.241000	 2.361560	
903	 6.584239	 6.461581	 6.534967	 6.603258	
904	 2.391097	 7.519975	 2.295108	 7.635240	
905	 14.479149	 6.706278	 14.608643	 6.781985	
906	 16.192606	 7.678836	 16.043020	 7.667702	
907	 5.997962	 9.352582	 6.142836	 9.313706	
908	 11.687276	 14.573923	 11.671930	 14.424710	
909	 9.857433	 11.168017	 9.805200	 11.261543	
910	 15.081383	 7.462843	 15.029662	 7.322042	
911	 15.913178	 11.341221	 15.763562	 11.351943	
912	 13.564161	 8.600504	 13.702820	 8.751276	
913	 1.779238	 11.128965	 1.932141	 11.133686	
914	 15.859649	 10.960542	 15.679285	 11.047189	
915	 2.033446	 12.438954	 2.109986	 12.309952	
916	 6.221149	 8.308431	 6.248640	 8.373859	
917	 1.987481	 12.581738	 2.053954	 12.449094	
918	 1.748365	 11.839986	 1.753810	 11.791301	
919	 9.682919	 11.921800	 9.729714	 11.779286	
920	 11.515698	 1.944732	 11.330358	 2.014847	
921	 7.287817	 8.468698	 7.091720	 8.489406	
922	 4.031222	 5.061354	 3.943545	 5.140297	
923	 15.715544	 13.987583	 15.573523	 13.939314	
924	 11.903104	 2.178886	 11.879220	 2.287403	
925	 15.776737	 13.511903	 15.665665	 13.692740	
926	 16.337963	 7.641807	 16.192606	 7.678836	
927	 15.838071	 14.074111	 15.715544	 13.987583	
928	 1.614247	 7.050241	 1.714388	 7.161918	
929	 2.496469	 7.413220	 2.639198	 7.516212	
930	 15.879134	 13.402290	 15.830554	 13.544206	
931	 4.117135	 2.336770	 4.074190	 2.386224	
932	 6.829228	 8.603952	 6.811046	 8.679346	
933	 14.380884	 6.229904	 14.531651	 6.355482	
934	 11.584124	 13.004031	 11.741076	 12.775214	
935	 5.156880	 6.429824	 5.228784	 6.399142	
936	 11.993007	 2.058814	 11.903104	 2.178886	
937	 1.604018	 11.799195	 1.753810	 11.791301	
938	 2.021898	 12.727736	 1.972696	 12.674908	
939	 4.830623	 5.288939	 4.742582	 5.410384	
940	 1.949517	 12.859118	 1.966902	 12.710129	
941	 13.373702	 11.145121	 13.279971	 11.259732	
942	 4.938922	 14.630939	 5.027029	 14.509542	
943	 1.941897	 13.008924	 1.949517	 12.859118	
944	 5.728944	 13.955089	 5.819692	 14.024169	
945	 14.982478	 8.565044	 14.787073	 8.748735	
946	 1.820787	 2.713426	 1.968991	 2.690284	
947	 12.124282	 2.131386	 11.993007	 2.058814	
948	 16.383175	 6.786760	 16.296656	 6.909293	
949	 9.117924	 14.595675	 8.973543	 14.636350	
950	 2.887379	 4.453079	 3.036588	 4.468463	
951	 2.046272	 13.116654	 1.956907	 13.077133	
952	 11.345685	 10.505166	 11.229813	 10.600422	
953	 13.861313	 7.497281	 13.956403	 7.613289	
954	 15.905442	 14.208130	 15.838071	 14.074111	
955	 8.840242	 7.627094	 8.991072	 7.637201	
956	 6.679397	 6.345628	 6.584239	 6.461581	
957	 9.292168	 13.012507	 9.132937	 12.760769	
958	 1.948582	 3.531837	 2.148207	 3.652589	
959	 7.190435	 10.193532	 7.192457	 10.043546	
960	 15.944563	 13.267312	 15.879134	 13.402290	
961	 7.105324	 9.264471	 6.961845	 9.297978	
962	 7.634329	 2.746833	 7.831230	 2.773254	
963	 1.506107	 6.946290	 1.614247	 7.050241	
964	 3.059258	 8.084256	 3.213924	 8.225777	
965	 7.423443	 1.889618	 7.452435	 2.036789	
966	 15.978069	 10.868474	 15.946350	 11.050429	
967	 12.272274	 2.106924	 12.259985	 2.111719	
968	 8.704103	 4.321623	 8.713319	 4.474824	
